;LAP Aft Skirt Orifice Flow Temperatures (R)
#I=-65,-1,1; C:\0_afc_work\Two_Stage_Launch_Vehicle_Multi_Cavity_Prelaunch_Purge_Analysis_using_VISSIM\VISSIM\vent_g4c1_mod_f.vsm C:\0_afc_work\Two_Stage_Launch_Vehicle_Multi_Cavity_Prelaunch_Purge_Analysis_using_VISSIM\VISSIM\vent_g4c1_mod_f.vsm @ Sun Oct 28 15:06:03 2018
-65	580	580	580	580	580	580	580	580	580	580	561.94	580	580	580	580	580
-64	581.87	581.87	581.87	581.87	581.87	581.87	581.87	581.87	581.87	581.87	581.87	581.87	666.47	581.87	581.87	581.87
-63	582.5	582.5	582.5	582.5	582.5	582.5	582.5	582.5	582.5	582.5	582.5	582.5	622.33	582.5	582.5	582.5
-62	582.72	582.72	582.72	582.72	582.72	582.72	582.72	582.72	582.72	582.72	582.72	582.72	601.8	582.72	582.72	582.72
-61	582.79	582.79	582.79	582.79	582.79	582.79	582.79	582.79	582.79	582.79	582.79	582.79	591.5	582.79	582.79	582.79
-60	582.8	582.8	582.8	582.8	582.8	582.8	582.8	582.8	582.8	582.8	582.8	582.8	586.14	582.8	582.8	582.8
-59	582.78	582.78	582.78	582.78	582.78	582.78	582.78	582.78	582.78	582.78	582.78	582.78	583.3	582.78	582.78	582.78
-58	582.73	582.73	582.73	582.73	582.73	582.73	582.73	582.73	582.73	582.73	582.73	582.73	581.78	582.73	582.73	582.73
-57	582.66	582.66	582.66	582.66	582.66	582.66	582.66	582.66	582.66	582.66	582.66	582.66	580.96	582.66	582.66	582.66
-56	582.59	582.59	582.59	582.59	582.59	582.59	582.59	582.59	582.59	582.59	582.59	582.59	580.52	582.59	582.59	582.59
-55	582.52	582.52	582.52	582.52	582.52	582.52	582.52	582.52	582.52	582.52	582.52	582.52	580.28	582.52	582.52	582.52
-54	582.44	582.44	582.44	582.44	582.44	582.44	582.44	582.44	582.44	582.44	582.44	582.44	580.15	582.44	582.44	582.44
-53	582.35	582.35	582.35	582.35	582.35	582.35	582.35	582.35	582.35	582.35	582.35	582.35	580.08	582.35	582.35	582.35
-52	582.27	582.27	582.27	582.27	582.27	582.27	582.27	582.27	582.27	582.27	582.27	582.27	580.04	582.27	582.27	582.27
-51	582.19	582.19	582.19	582.19	582.19	582.19	582.19	582.19	582.19	582.19	582.19	582.19	580.02	582.19	582.19	582.19
-50	582.11	582.11	582.11	582.11	582.11	582.11	582.11	582.11	582.11	582.11	582.11	582.11	580.01	582.11	582.11	582.11
-49	582.03	582.03	582.03	582.03	582.03	582.03	582.03	582.03	582.03	582.03	582.03	582.03	580.01	582.03	582.03	582.03
-48	581.96	581.96	581.96	581.96	581.96	581.96	581.96	581.96	581.96	581.96	581.96	581.96	580	581.96	581.96	581.96
-47	581.88	581.88	581.88	581.88	581.88	581.88	581.88	581.88	581.88	581.88	581.88	581.88	580	581.88	581.88	581.88
-46	581.81	581.81	581.81	581.81	581.81	581.81	581.81	581.81	581.81	581.81	581.81	581.81	580	581.81	581.81	581.81
-45	581.74	581.74	581.74	581.74	581.74	581.74	581.74	581.74	581.74	581.74	581.74	581.74	580	581.74	581.74	581.74
-44	581.67	581.67	581.67	581.67	581.67	581.67	581.67	581.67	581.67	581.67	581.67	581.67	580	581.67	581.67	581.67
-43	581.6	581.6	581.6	581.6	581.6	581.6	581.6	581.6	581.6	581.6	581.6	581.6	580	581.6	581.6	581.6
-42	581.53	581.53	581.53	581.53	581.53	581.53	581.53	581.53	581.53	581.53	581.53	581.53	580	581.53	581.53	581.53
-41	581.47	581.47	581.47	581.47	581.47	581.47	581.47	581.47	581.47	581.47	581.47	581.47	580	581.47	581.47	581.47
-40	581.41	581.41	581.41	581.41	581.41	581.41	581.41	581.41	581.41	581.41	581.41	581.41	580	581.41	581.41	581.41
-39	581.35	581.35	581.35	581.35	581.35	581.35	581.35	581.35	581.35	581.35	581.35	581.35	580	581.35	581.35	581.35
-38	581.29	581.29	581.29	581.29	581.29	581.29	581.29	581.29	581.29	581.29	581.29	581.29	580	581.29	581.29	581.29
-37	581.23	581.23	581.23	581.23	581.23	581.23	581.23	581.23	581.23	581.23	581.23	581.23	580	581.23	581.23	581.23
-36	581.18	581.18	581.18	581.18	581.18	581.18	581.18	581.18	581.18	581.18	581.18	581.18	580	581.18	581.18	581.18
-35	581.13	581.13	581.13	581.13	581.13	581.13	581.13	581.13	581.13	581.13	581.13	581.13	580	581.13	581.13	581.13
-34	581.07	581.07	581.07	581.07	581.07	581.07	581.07	581.07	581.07	581.07	581.07	581.07	580	581.07	581.07	581.07
-33	581.02	581.02	581.02	581.02	581.02	581.02	581.02	581.02	581.02	581.02	581.02	581.02	580	581.02	581.02	581.02
-32	580.98	580.98	580.98	580.98	580.98	580.98	580.98	580.98	580.98	580.98	580.98	580.98	580	580.98	580.98	580.98
-31	580.93	580.93	580.93	580.93	580.93	580.93	580.93	580.93	580.93	580.93	580.93	580.93	580	580.93	580.93	580.93
-30	580.88	580.88	580.88	580.88	580.88	580.88	580.88	580.88	580.88	580.88	580.88	580.88	580	580.88	580.88	580.88
-29	580.84	580.84	580.84	580.84	580.84	580.84	580.84	580.84	580.84	580.84	580.84	580.84	580	580.84	580.84	580.84
-28	580.79	580.79	580.79	580.79	580.79	580.79	580.79	580.79	580.79	580.79	580.79	580.79	580	580.79	580.79	580.79
-27	580.75	580.75	580.75	580.75	580.75	580.75	580.75	580.75	580.75	580.75	580.75	580.75	580	580.75	580.75	580.75
-26	580.71	580.71	580.71	580.71	580.71	580.71	580.71	580.71	580.71	580.71	580.71	580.71	580	580.71	580.71	580.71
-25	580.67	580.67	580.67	580.67	580.67	580.67	580.67	580.67	580.67	580.67	580.67	580.67	580	580.67	580.67	580.67
-24	580.63	580.63	580.63	580.63	580.63	580.63	580.63	580.63	580.63	580.63	580.63	580.63	580	580.63	580.63	580.63
-23	580.59	580.59	580.59	580.59	580.59	580.59	580.59	580.59	580.59	580.59	580.59	580.59	580	580.59	580.59	580.59
-22	580.56	580.56	580.56	580.56	580.56	580.56	580.56	580.56	580.56	580.56	580.56	580.56	580	580.56	580.56	580.56
-21	580.52	580.52	580.52	580.52	580.52	580.52	580.52	580.52	580.52	580.52	580.52	580.52	580	580.52	580.52	580.52
-20	580.49	580.49	580.49	580.49	580.49	580.49	580.49	580.49	580.49	580.49	580.49	580.49	580	580.49	580.49	580.49
-19	580.46	580.46	580.46	580.46	580.46	580.46	580.46	580.46	580.46	580.46	580.46	580.46	580	580.46	580.46	580.46
-18	580.42	580.42	580.42	580.42	580.42	580.42	580.42	580.42	580.42	580.42	580.42	580.42	580	580.42	580.42	580.42
-17	580.39	580.39	580.39	580.39	580.39	580.39	580.39	580.39	580.39	580.39	580.39	580.39	580	580.39	580.39	580.39
-16	580.36	580.36	580.36	580.36	580.36	580.36	580.36	580.36	580.36	580.36	580.36	580.36	580	580.36	580.36	580.36
-15	580.33	580.33	580.33	580.33	580.33	580.33	580.33	580.33	580.33	580.33	580.33	580.33	580	580.33	580.33	580.33
-14	580.3	580.3	580.3	580.3	580.3	580.3	580.3	580.3	580.3	580.3	580.3	580.3	580	580.3	580.3	580.3
-13	580.27	580.27	580.27	580.27	580.27	580.27	580.27	580.27	580.27	580.27	580.27	580.27	580	580.27	580.27	580.27
-12	580.25	580.25	580.25	580.25	580.25	580.25	580.25	580.25	580.25	580.25	580.25	580.25	580	580.25	580.25	580.25
-11	580.22	580.22	580.22	580.22	580.22	580.22	580.22	580.22	580.22	580.22	580.22	580.22	580	580.22	580.22	580.22
-10	580.19	580.19	580.19	580.19	580.19	580.19	580.19	580.19	580.19	580.19	580.19	580.19	580	580.19	580.19	580.19
-9	580.17	580.17	580.17	580.17	580.17	580.17	580.17	580.17	580.17	580.17	580.17	580.17	580	580.17	580.17	580.17
-8	580.15	580.15	580.15	580.15	580.15	580.15	580.15	580.15	580.15	580.15	580.15	580.15	580	580.15	580.15	580.15
-7	580.12	580.12	580.12	580.12	580.12	580.12	580.12	580.12	580.12	580.12	580.12	580.12	580	580.12	580.12	580.12
-6	580.1	580.1	580.1	580.1	580.1	580.1	580.1	580.1	580.1	580.1	580.1	580.1	580	580.1	580.1	580.1
-5	580.08	580.08	580.08	580.08	580.08	580.08	580.08	580.08	580.08	580.08	580.08	580.08	580	580.08	580.08	580.08
-4	580.05	580.05	580.05	580.05	580.05	580.05	580.05	580.05	580.05	580.05	580.05	580.05	580	580.05	580.05	580.05
-3	580.03	580.03	580.03	580.03	580.03	580.03	580.03	580.03	580.03	580.03	580.03	580.03	580	580.03	580.03	580.03
-2	580.01	580.01	580.01	580.01	580.01	580.01	580.01	580.01	580.01	580.01	580.01	580.01	580	580.01	580.01	580.01
-1.001	579.99	579.99	579.99	579.99	579.99	579.99	579.99	579.99	579.99	579.99	579.99	579.99	580	579.99	579.99	579.99
