-65	122.29
-60	122.29
-55	122.29
-50	122.29
-45	122.29
-40	122.29
-35	122.29
-30	122.29
-25	122.29
-20	122.29
-15	122.29
-10	122.29
-5	122.29
0	122.29
5	120.98
10	118.40
15	115.11
20	111.79
25	108.52
30	105.32
35	102.22
40	99.23
45	96.43
50	93.88
55	91.75
60	90.18
65	89.26
70	89.05
75	90.06
80	92.84
85	97.56
90	104.31
95	113.18
100	124.00
105	136.26
110	149.03
115	161.69
120	174.00
125	184.73
130	193.56
135	199.02
140	201.84
145	202.44
150	200.85
155	197.82
160	194.81
165	191.87
170	189.00
175	186.13
180	183.25
185	180.43
190	177.78
195	175.17
200	172.49
205	169.83
210	167.32
215	164.89
220	162.51
225	160.20
230	158.00
235	155.80
240	153.46
245	151.10
250	148.86
255	146.70
260	144.64
265	142.67
270	140.78
275	139.09
280	137.73
285	136.59
290	135.56
295	134.64
300	133.74
305	132.87
310	132.04
315	131.21
320	130.41
325	129.83
330	129.58
335	129.50
340	129.41
345	129.13
350	128.53
355	127.63
360	126.42
365	125.08
370	123.79
375	122.55
380	121.36
385	120.21
390	119.10
395	118.03
400	116.99
405	115.99
410	115.02
415	114.08
420	113.17
425	112.29
430	111.44
76030	83.42
76040	86.76
76050	90.02
76060	92.94
76070	95.57
76080	97.94
76090	100.09
76100	102.04
76110	103.81
76120	105.42
76130	106.89
76140	108.24
76150	109.48
76160	110.62
76170	111.66
76180	112.63
76190	113.53
76200	114.36
76210	115.14
76220	115.86
76230	116.53
76240	117.16
76250	117.76
76260	118.31
76270	118.83
76280	119.33
76290	119.79
76300	120.23
76310	120.65
76320	121.05
76330	121.43
76340	121.79
76350	122.14
76360	122.47
76370	122.79
76380	123.09
76390	123.42
76400	123.79
76410	124.20
76420	124.66
76430	125.15
76440	125.65
76450	126.12
76460	126.57
76470	126.99
76480	127.40
76490	127.84
76500	128.39
76510	129.02
76520	129.74
76530	130.53
76540	131.45
76550	132.53
76560	133.78
76570	135.17
76580	136.69
76590	138.54
76600	140.93
76610	143.80
76620	147.10
76630	150.79
76640	155.02
76650	159.98
76660	165.56
76670	171.66
76680	178.22
76690	185.88
76700	195.31
76710	206.17
76720	218.18
76730	231.09
76740	245.19
76750	261.34
76760	279.79
76770	300.78
76780	324.61
76790	351.44
76800	381.03
76810	413.46
76820	448.87
76830	487.36
76840	529.27
76850	574.73
76860	622.92
76870	646.33
76880	662.40
76890	683.27
76900	708.24
76910	736.60
76920	767.63
76930	800.64
76940	823.87
76950	834.25
76960	849.01
76970	866.21
76980	886.60
76990	913.31
77000	935.00
77010	956.95
77020	982.11
77030	1001.90
77040	1020.95
77050	1034.30
77060	1047.17
77070	1126.92
77080	1193.58
77090	1220.98
77100	1185.56
77110	1111.39
77120	1011.65
77130	915.60
77140	831.23
77150	756.51
77160	690.05
77170	630.82
77180	578.01
77190	531.31
77200	490.42
77210	454.92
77220	424.40
77230	398.26
77240	376.07
77250	359.11
77260	345.99
77270	333.76
77280	328.51
77290	323.35
77300	318.04
77310	312.70
77320	307.39
77330	302.18
77340	297.09
77350	292.16
77360	287.41
77370	282.86
77380	278.50
77384	276.82
77404	279.31
77424	281.05
77444	281.12
77464	280.10
77484	278.36
77504	276.17
77524	273.71
77544	271.10
77564	268.42
77584	265.73
77604	263.07
77624	260.46
77644	257.91
77664	255.44
77684	253.06
77704	250.76
77724	248.54
77744	246.41
77764	244.36
77784	242.40
77804	240.51
77824	238.69
77844	236.95
77864	235.27
77884	233.66
77904	232.11
77924	230.62
77944	229.19
77964	227.81
77984	226.48
78004	225.20
78024	223.97
78044	222.79
78064	221.64
78084	220.54
78104	219.47
78124	218.44
78144	217.45
78164	216.49
78184	215.56
78204	214.67
78224	213.80
78244	212.97
78264	212.16
78284	211.37
78304	210.62
78324	209.88
78344	209.17
78364	208.49
78384	207.82
78404	207.18
78424	206.55
78444	205.94
78464	205.36
78484	204.79
78504	204.24
78524	203.70
78544	203.18
78564	202.68
78584	202.19
78604	201.71
78624	201.25
78644	200.81
78664	200.37
78684	199.95
78704	199.54
78724	199.14
78744	198.76
78764	198.38
78784	198.02
78804	197.66
78824	197.32
78844	196.98
78864	196.66
78884	196.34
78904	196.03
78924	195.73
78944	195.44
78964	195.16
78984	194.88
79004	194.61
79024	194.35
79044	194.10
79064	193.85
79084	193.61
79104	193.38
79124	193.15
79144	192.93
79164	192.71
79184	192.50
