;LAP Innertank Orifice Flow Mdot (lbm/s)
#I=-65,-1,1; C:\0_afc_work\Two_Stage_Launch_Vehicle_Multi_Cavity_Prelaunch_Purge_Analysis_using_VISSIM\VISSIM\vent_g4c1_mod_f.vsm C:\0_afc_work\Two_Stage_Launch_Vehicle_Multi_Cavity_Prelaunch_Purge_Analysis_using_VISSIM\VISSIM\vent_g4c1_mod_f.vsm @ Sun Oct 28 15:06:03 2018
-19	-3.9959	0	0	0	0	0	0	0	0.54986	0	2.299	0.57453	0.57402
-18	-3.996	0	0	0	0	0	0	0	0.54986	0	2.299	0.57454	0.57403
-17	-3.9962	0	0	0	0	0	0	0	0.54986	0	2.2991	0.57455	0.57404
-16	-3.9963	0	0	0	0	0	0	0	0.54986	0	2.2991	0.57457	0.57406
-15	-3.9964	0	0	0	0	0	0	0	0.54986	0	2.2992	0.57458	0.57407
-14	-3.9965	0	0	0	0	0	0	0	0.54986	0	2.2992	0.57459	0.57408
-13	-3.9966	0	0	0	0	0	0	0	0.54986	0	2.2993	0.5746	0.57409
-12	-3.9967	0	0	0	0	0	0	0	0.54986	0	2.2994	0.57461	0.5741
-11	-3.9969	0	0	0	0	0	0	0	0.54986	0	2.2994	0.57462	0.57411
-10	-3.997	0	0	0	0	0	0	0	0.54986	0	2.2995	0.57463	0.57412
-9	-3.9971	0	0	0	0	0	0	0	0.54986	0	2.2995	0.57464	0.57413
-8	-3.9972	0	0	0	0	0	0	0	0.54986	0	2.2995	0.57465	0.57414
-7	-3.9972	0	0	0	0	0	0	0	0.54986	0	2.2996	0.57466	0.57415
-6	-3.9973	0	0	0	0	0	0	0	0.54986	0	2.2996	0.57467	0.57416
-5	-3.9974	0	0	0	0	0	0	0	0.54986	0	2.2997	0.57468	0.57417
-4	-3.9975	0	0	0	0	0	0	0	0.54986	0	2.2997	0.57469	0.57418
-3	-3.9976	0	0	0	0	0	0	0	0.54986	0	2.2998	0.5747	0.57419
-2	-3.9977	0	0	0	0	0	0	0	0.54986	0	2.2998	0.57471	0.5742
-1.001	-3.9978	0	0	0	0	0	0	0	0.54986	0	2.2998	0.57472	0.57421
