-65.0	97.0	0.1516	87.0	0.0	78.5	78.5	0.0	0.0	0.0	0.0
0.0	97.0	0.1516	87.0	0.0	78.5	78.5	0.0	0.0	0.0	0.0
140	97.0	0.1516	87.0	0.0	78.5	78.5	0.0	0.0	0.0	0.0
141	0.0	0.1516	87.0	0.0	78.5	78.5	0.0	0.0	0.0	0.0
76955	0.0	0.1516	87.0	0.0	78.5	78.5	0.0	0.0	0.0	0.0
76956	97.0	0.1516	87.0	0.0	78.5	78.5	0.0	0.0	0.0	0.0
90000	97.0	0.1516	87.0	0.0	78.5	78.5	0.0	0.0	0.0	0.0
