-65.0	31.5	31.5	31.5	31.5	87.0	0.3	0.0	0.0	0.0	0.0
0.0	31.5	31.5	31.5	31.5	87.0	0.3	0.0	0.0	0.0	0.0
140	31.5	31.5	31.5	31.5	87.0	0.3	0.0	0.0	0.0	0.0
141	0.0	0.0	0.0	0.0	87.0	0.3	0.0	0.0	0.0	0.0
76955	0.0	0.0	0.0	0.0	87.0	0.3	0.0	0.0	0.0	0.0
76956	0.0	0.0	0.0	0.0	87.0	0.3	0.0	0.0	0.0	0.0
77384	0.0	0.0	0.0	0.0	87.0	0.3	0.0	0.0	0.0	0.0
77385	0.0	0.0	0.0	0.0	87.0	0.3	0.0	0.0	0.0	0.0
100000	0.0	0.0	0.0	0.0	87.0	0.3	0.0	0.0	0.0	0.0
