;OV Intertank Orifice Flow Temperatures (R)
#I=-65,-1,1; C:\0_afc_work\Two_Stage_Launch_Vehicle_Multi_Cavity_Prelaunch_Purge_Analysis_using_VISSIM\VISSIM\vent_g4c1_mod_f.vsm C:\0_afc_work\Two_Stage_Launch_Vehicle_Multi_Cavity_Prelaunch_Purge_Analysis_using_VISSIM\VISSIM\vent_g4c1_mod_f.vsm @ Sun Oct 28 15:06:03 2018
-65	580	580	580	580	580	580
-64	582.42	638.81	582.42	582.42	582.42	582.42
-63	583.57	600.27	583.57	583.57	583.57	583.57
-62	584.33	587.42	584.33	584.33	584.33	584.33
-61	584.94	582.77	584.94	584.94	584.94	584.94
-60	585.5	581.04	585.5	585.5	585.5	585.5
-59	586.02	580.39	586.02	586.02	586.02	586.02
-58	586.53	580.15	586.53	586.53	586.53	586.53
-57	587.02	580.06	587.02	587.02	587.02	587.02
-56	587.51	580.02	587.51	587.51	587.51	587.51
-55	587.98	580.01	587.98	587.98	587.98	587.98
-54	588.45	580	588.45	588.45	588.45	588.45
-53	588.91	580	588.91	588.91	588.91	588.91
-52	589.35	580	589.35	589.35	589.35	589.35
-51	589.79	580	589.79	589.79	589.79	589.79
-50	590.23	580	590.23	590.23	590.23	590.23
-49	590.65	580	590.65	590.65	590.65	590.65
-48	591.06	580	591.06	591.06	591.06	591.06
-47	591.47	580	591.47	591.47	591.47	591.47
-46	591.87	580	591.87	591.87	591.87	591.87
-45	592.26	580	592.26	592.26	592.26	592.26
-44	592.65	580	592.65	592.65	592.65	592.65
-43	593.02	580	593.02	593.02	593.02	593.02
-42	593.4	580	593.4	593.4	593.4	593.4
-41	593.76	580	593.76	593.76	593.76	593.76
-40	594.12	580	594.12	594.12	594.12	594.12
-39	594.47	580	594.47	594.47	594.47	594.47
-38	594.81	580	594.81	594.81	594.81	594.81
-37	595.15	580	595.15	595.15	595.15	595.15
-36	595.48	580	595.48	595.48	595.48	595.48
-35	595.8	580	595.8	595.8	595.8	595.8
-34	596.12	580	596.12	596.12	596.12	596.12
-33	596.44	580	596.44	596.44	596.44	596.44
-32	596.74	580	596.74	596.74	596.74	596.74
-31	597.05	580	597.05	597.05	597.05	597.05
-30	597.34	580	597.34	597.34	597.34	597.34
-29	597.63	580	597.63	597.63	597.63	597.63
-28	597.92	580	597.92	597.92	597.92	597.92
-27	598.2	580	598.2	598.2	598.2	598.2
-26	598.48	580	598.48	598.48	598.48	598.48
-25	598.75	580	598.75	598.75	598.75	598.75
-24	599.01	580	599.01	599.01	599.01	599.01
-23	599.28	580	599.28	599.28	599.28	599.28
-22	599.53	580	599.53	599.53	599.53	599.53
-21	599.78	580	599.78	599.78	599.78	599.78
-20	600.03	580	600.03	600.03	600.03	600.03
-19	600.28	580	600.28	600.28	600.28	600.28
-18	600.51	580	600.51	600.51	600.51	600.51
-17	600.75	580	600.75	600.75	600.75	600.75
-16	600.98	580	600.98	600.98	600.98	600.98
-15	601.21	580	601.21	601.21	601.21	601.21
-14	601.43	580	601.43	601.43	601.43	601.43
-13	601.65	580	601.65	601.65	601.65	601.65
-12	601.86	580	601.86	601.86	601.86	601.86
-11	602.08	580	602.08	602.08	602.08	602.08
-10	602.28	580	602.28	602.28	602.28	602.28
-9	602.49	580	602.49	602.49	602.49	602.49
-8	602.69	580	602.69	602.69	602.69	602.69
-7	602.89	580	602.89	602.89	602.89	602.89
-6	603.08	580	603.08	603.08	603.08	603.08
-5	603.27	580	603.27	603.27	603.27	603.27
-4	603.46	580	603.46	603.46	603.46	603.46
-3	603.64	580	603.64	603.64	603.64	603.64
-2	603.82	580	603.82	603.82	603.82	603.82
-1.001	604	580	604	604	604	604
