;LAP Innertank Orifice Flow Velocities (ft/s)
#I=-65,-1,1; C:\0_afc_work\Two_Stage_Launch_Vehicle_Multi_Cavity_Prelaunch_Purge_Analysis_using_VISSIM\VISSIM\vent_g4c1_mod_f.vsm C:\0_afc_work\Two_Stage_Launch_Vehicle_Multi_Cavity_Prelaunch_Purge_Analysis_using_VISSIM\VISSIM\vent_g4c1_mod_f.vsm @ Sun Oct 28 15:06:03 2018
-65	0	0	0	0	0	0	0	0	0	0	0	0	0
-64	-41.098	0	0	0	0	0	0	0	1227.2	0	37.534	30.092	29.963
-63	-40.976	0	0	0	0	0	0	0	1194.7	0	37.6	30.06	29.942
-62	-40.94	0	0	0	0	0	0	0	1186	0	37.621	30.032	29.934
-61	-40.927	0	0	0	0	0	0	0	1183.5	0	37.628	30.007	29.927
-60	-40.921	0	0	0	0	0	0	0	1182.8	0	37.631	29.988	29.922
-59	-40.916	0	0	0	0	0	0	0	1182.6	0	37.631	29.974	29.918
-58	-40.913	0	0	0	0	0	0	0	1182.5	0	37.63	29.962	29.915
-57	-40.909	0	0	0	0	0	0	0	1182.5	0	37.629	29.954	29.912
-56	-40.906	0	0	0	0	0	0	0	1182.5	0	37.626	29.947	29.91
-55	-40.903	0	0	0	0	0	0	0	1182.5	0	37.624	29.942	29.908
-54	-40.9	0	0	0	0	0	0	0	1182.5	0	37.622	29.938	29.906
-53	-40.898	0	0	0	0	0	0	0	1182.5	0	37.619	29.934	29.904
-52	-40.895	0	0	0	0	0	0	0	1182.5	0	37.616	29.931	29.902
-51	-40.893	0	0	0	0	0	0	0	1182.5	0	37.614	29.929	29.9
-50	-40.89	0	0	0	0	0	0	0	1182.5	0	37.611	29.926	29.898
-49	-40.888	0	0	0	0	0	0	0	1182.5	0	37.608	29.924	29.897
-48	-40.885	0	0	0	0	0	0	0	1182.5	0	37.606	29.922	29.895
-47	-40.883	0	0	0	0	0	0	0	1182.5	0	37.603	29.92	29.894
-46	-40.881	0	0	0	0	0	0	0	1182.5	0	37.601	29.919	29.892
-45	-40.879	0	0	0	0	0	0	0	1182.5	0	37.599	29.917	29.89
-44	-40.877	0	0	0	0	0	0	0	1182.5	0	37.596	29.916	29.889
-43	-40.875	0	0	0	0	0	0	0	1182.5	0	37.594	29.914	29.888
-42	-40.873	0	0	0	0	0	0	0	1182.5	0	37.592	29.913	29.886
-41	-40.871	0	0	0	0	0	0	0	1182.5	0	37.59	29.911	29.885
-40	-40.869	0	0	0	0	0	0	0	1182.5	0	37.588	29.91	29.883
-39	-40.868	0	0	0	0	0	0	0	1182.5	0	37.586	29.909	29.882
-38	-40.866	0	0	0	0	0	0	0	1182.5	0	37.584	29.907	29.881
-37	-40.864	0	0	0	0	0	0	0	1182.5	0	37.582	29.906	29.88
