;LAP Left System Tunnel Orifice Flow Mdot (lbm/s)
#I=-65,-1,1; C:\0_afc_work\Two_Stage_Launch_Vehicle_Multi_Cavity_Prelaunch_Purge_Analysis_using_VISSIM\VISSIM\vent_g4c1_mod_f.vsm C:\0_afc_work\Two_Stage_Launch_Vehicle_Multi_Cavity_Prelaunch_Purge_Analysis_using_VISSIM\VISSIM\vent_g4c1_mod_f.vsm @ Sun Oct 28 15:06:03 2018
-65	0	0	0	0	0	0	0
-64	0.43354	-0.57214	0	0.064636	0	0	0.066529
-63	0.43619	-0.57057	0	0.066895	0	0	0.067844
-62	0.43688	-0.5706	0	0.068029	0	0	0.06807
-61	0.437	-0.57107	0	0.06862	0	0	0.06811
-60	0.43695	-0.57161	0	0.068934	0	0	0.068117
-59	0.43686	-0.5721	0	0.069102	0	0	0.068119
-58	0.43677	-0.57251	0	0.069192	0	0	0.068119
-57	0.4367	-0.57284	0	0.069241	0	0	0.068119
-56	0.43665	-0.57309	0	0.069267	0	0	0.068119
-55	0.43662	-0.57329	0	0.069282	0	0	0.068119
-54	0.43661	-0.57344	0	0.069289	0	0	0.068119
-53	0.43661	-0.57356	0	0.069293	0	0	0.068119
-52	0.43661	-0.57365	0	0.069296	0	0	0.068119
-51	0.43663	-0.57372	0	0.069297	0	0	0.068119
-50	0.43664	-0.57378	0	0.069298	0	0	0.068119
-49	0.43666	-0.57384	0	0.069298	0	0	0.068119
-48	0.43668	-0.57388	0	0.069298	0	0	0.068119
-47	0.43671	-0.57392	0	0.069298	0	0	0.068119
-46	0.43673	-0.57396	0	0.069298	0	0	0.068119
-45	0.43675	-0.57399	0	0.069298	0	0	0.068119
-44	0.43677	-0.57402	0	0.069298	0	0	0.068119
-43	0.4368	-0.57405	0	0.069298	0	0	0.068119
-42	0.43682	-0.57408	0	0.069298	0	0	0.068119
-41	0.43684	-0.57411	0	0.069298	0	0	0.068119
-40	0.43686	-0.57413	0	0.069298	0	0	0.068119
-39	0.43688	-0.57416	0	0.069298	0	0	0.068119
-38	0.4369	-0.57418	0	0.069298	0	0	0.068119
-37	0.43692	-0.57421	0	0.069298	0	0	0.068119
-36	0.43694	-0.57423	0	0.069298	0	0	0.068119
-35	0.43696	-0.57425	0	0.069298	0	0	0.068119
-34	0.43697	-0.57427	0	0.069298	0	0	0.068119
-33	0.43699	-0.57429	0	0.069298	0	0	0.068119
-32	0.43701	-0.57431	0	0.069298	0	0	0.068119
-31	0.43702	-0.57433	0	0.069298	0	0	0.068119
-30	0.43704	-0.57435	0	0.069298	0	0	0.068119
-29	0.43706	-0.57437	0	0.069298	0	0	0.068119
-28	0.43707	-0.57439	0	0.069298	0	0	0.068119
-27	0.43708	-0.57441	0	0.069298	0	0	0.068119
-26	0.4371	-0.57442	0	0.069298	0	0	0.068119
-25	0.43711	-0.57444	0	0.069298	0	0	0.068119
-24	0.43713	-0.57445	0	0.069298	0	0	0.068119
-23	0.43714	-0.57447	0	0.069298	0	0	0.068119
-22	0.43715	-0.57449	0	0.069298	0	0	0.068119
-21	0.43716	-0.5745	0	0.069298	0	0	0.068119
-20	0.43718	-0.57451	0	0.069298	0	0	0.068119
-19	0.43719	-0.57453	0	0.069298	0	0	0.068119
-18	0.4372	-0.57454	0	0.069298	0	0	0.068119
-17	0.43721	-0.57455	0	0.069298	0	0	0.068119
-16	0.43722	-0.57457	0	0.069298	0	0	0.068119
-15	0.43723	-0.57458	0	0.069298	0	0	0.068119
-14	0.43724	-0.57459	0	0.069298	0	0	0.068119
-13	0.43725	-0.5746	0	0.069298	0	0	0.068119
-12	0.43726	-0.57461	0	0.069298	0	0	0.068119
-11	0.43727	-0.57462	0	0.069298	0	0	0.068119
-10	0.43728	-0.57463	0	0.069298	0	0	0.068119
-9	0.43728	-0.57464	0	0.069298	0	0	0.068119
-8	0.43729	-0.57465	0	0.069298	0	0	0.068119
-7	0.4373	-0.57466	0	0.069298	0	0	0.068119
-6	0.43731	-0.57467	0	0.069298	0	0	0.068119
-5	0.43732	-0.57468	0	0.069298	0	0	0.068119
-4	0.43732	-0.57469	0	0.069298	0	0	0.068119
-3	0.43733	-0.5747	0	0.069298	0	0	0.068119
-2	0.43734	-0.57471	0	0.069298	0	0	0.068119
-1.001	0.43735	-0.57472	0	0.069298	0	0	0.068119
