;OV Left System Tunnel Orifice Flow Temperatures (R)
#I=-65,-1,1; C:\0_afc_work\Two_Stage_Launch_Vehicle_Multi_Cavity_Prelaunch_Purge_Analysis_using_VISSIM\VISSIM\vent_g4c1_mod_f.vsm C:\0_afc_work\Two_Stage_Launch_Vehicle_Multi_Cavity_Prelaunch_Purge_Analysis_using_VISSIM\VISSIM\vent_g4c1_mod_f.vsm @ Sun Oct 28 15:06:03 2018
-65	580	580	580	580	580	580	580
-64	580.84	582.42	594.38	634.36	594.38	638.81	684.37
-63	581.55	583.57	596.98	597.47	596.98	600.27	639.1
-62	582.2	584.33	595.16	585.96	595.16	587.42	614.93
-61	582.83	584.94	592.68	582.07	592.68	582.77	601.12
-60	583.44	585.5	590.39	580.73	590.39	581.04	592.94
-59	584.05	586.02	588.47	580.25	588.47	580.39	588
-58	584.66	586.53	586.92	580.09	586.92	580.15	584.96
-57	585.26	587.02	585.69	580.03	585.69	580.06	583.09
-56	585.85	587.51	584.7	580.01	584.7	580.02	581.93
-55	586.45	587.98	583.92	580	583.92	580.01	581.2
-54	587.04	588.45	583.29	580	583.29	580	580.75
-53	587.63	588.91	582.79	580	582.79	580	580.47
-52	588.21	589.35	582.39	580	582.39	580	580.29
-51	588.79	589.79	582.07	580	582.07	580	580.18
-50	589.36	590.23	581.81	580	581.81	580	580.11
-49	589.94	590.65	581.6	580	581.6	580	580.07
-48	590.51	591.06	581.43	580	581.43	580	580.04
-47	591.07	591.47	581.3	580	581.3	580	580.03
-46	591.64	591.87	581.18	580	581.18	580	580.02
-45	592.19	592.26	581.09	580	581.09	580	580.01
-44	592.75	592.65	581.01	580	581.01	580	580.01
-43	593.3	593.02	580.95	580	580.95	580	580
-42	593.85	593.4	580.9	580	580.9	580	580
-41	594.4	593.76	580.85	580	580.85	580	580
-40	594.94	594.12	580.81	580	580.81	580	580
-39	595.48	594.47	580.78	580	580.78	580	580
-38	596.02	594.81	580.75	580	580.75	580	580
-37	596.55	595.15	580.72	580	580.72	580	580
-36	597.08	595.48	580.7	580	580.7	580	580
-35	597.61	595.8	580.68	580	580.68	580	580
-34	598.13	596.12	580.66	580	580.66	580	580
-33	598.65	596.44	580.64	580	580.64	580	580
-32	599.17	596.74	580.63	580	580.63	580	580
-31	599.68	597.05	580.61	580	580.61	580	580
-30	600.19	597.34	580.6	580	580.6	580	580
-29	600.7	597.63	580.58	580	580.58	580	580
-28	601.2	597.92	580.57	580	580.57	580	580
-27	601.71	598.2	580.56	580	580.56	580	580
-26	602.2	598.48	580.55	580	580.55	580	580
-25	602.7	598.75	580.54	580	580.54	580	580
-24	603.19	599.01	580.53	580	580.53	580	580
-23	603.68	599.28	580.51	580	580.51	580	580
-22	604.17	599.53	580.5	580	580.5	580	580
-21	604.65	599.78	580.49	580	580.49	580	580
-20	605.14	600.03	580.48	580	580.48	580	580
-19	605.61	600.28	580.48	580	580.48	580	580
-18	606.09	600.51	580.47	580	580.47	580	580
-17	606.56	600.75	580.46	580	580.46	580	580
-16	607.03	600.98	580.45	580	580.45	580	580
-15	607.5	601.21	580.44	580	580.44	580	580
-14	607.97	601.43	580.43	580	580.43	580	580
-13	608.43	601.65	580.42	580	580.42	580	580
-12	608.89	601.86	580.41	580	580.41	580	580
-11	609.34	602.08	580.41	580	580.41	580	580
-10	609.8	602.28	580.4	580	580.4	580	580
-9	610.25	602.49	580.39	580	580.39	580	580
-8	610.7	602.69	580.38	580	580.38	580	580
-7	611.14	602.89	580.38	580	580.38	580	580
-6	611.59	603.08	580.37	580	580.37	580	580
-5	612.03	603.27	580.36	580	580.36	580	580
-4	612.47	603.46	580.35	580	580.35	580	580
-3	612.9	603.64	580.35	580	580.35	580	580
-2	613.34	603.82	580.34	580	580.34	580	580
-1.001	613.77	604	580.39	580	580.39	580	580
