-65.0	0.0	0.3148	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
0.0	0.0	0.3148	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
140	0.0	0.3148	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
141	0.0	0.3148	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
76955	0.0	0.3148	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
76956	0.0	0.3148	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
90000	0.0	0.3148	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
