;OV Aft Purge Ring Plenum: Mass(lbm),Temperature(R),Pressure(psia)
#I=-65,-1,1; C:\0_afc_work\Two_Stage_Launch_Vehicle_Multi_Cavity_Prelaunch_Purge_Analysis_using_VISSIM\VISSIM\vent_g4c1_mod_f.vsm C:\0_afc_work\Two_Stage_Launch_Vehicle_Multi_Cavity_Prelaunch_Purge_Analysis_using_VISSIM\VISSIM\vent_g4c1_mod_f.vsm @ Sun Oct 28 15:06:03 2018
-65	0.054085	580	11.62
-64	0.40832	634.36	95.914
-63	0.43371	597.47	95.956
-62	0.44229	585.96	95.969
-61	0.44526	582.07	95.973
-60	0.4463	580.73	95.974
-59	0.44667	580.25	95.975
-58	0.4468	580.09	95.975
-57	0.44684	580.03	95.975
-56	0.44686	580.01	95.975
-55	0.44686	580	95.975
-54	0.44687	580	95.975
-53	0.44687	580	95.975
-52	0.44687	580	95.975
-51	0.44687	580	95.975
-50	0.44687	580	95.975
-49	0.44687	580	95.975
-48	0.44687	580	95.975
-47	0.44687	580	95.975
-46	0.44687	580	95.975
-45	0.44687	580	95.975
-44	0.44687	580	95.975
-43	0.44687	580	95.975
-42	0.44687	580	95.975
-41	0.44687	580	95.975
-40	0.44687	580	95.975
-39	0.44687	580	95.975
-38	0.44687	580	95.975
-37	0.44687	580	95.975
-36	0.44687	580	95.975
-35	0.44687	580	95.975
-34	0.44687	580	95.975
-33	0.44687	580	95.975
-32	0.44687	580	95.975
-31	0.44687	580	95.975
-30	0.44687	580	95.975
-29	0.44687	580	95.975
-28	0.44687	580	95.975
-27	0.44687	580	95.975
-26	0.44687	580	95.975
-25	0.44687	580	95.975
-24	0.44687	580	95.975
-23	0.44687	580	95.975
-22	0.44687	580	95.975
-21	0.44687	580	95.975
-20	0.44687	580	95.975
-19	0.44687	580	95.975
-18	0.44687	580	95.975
-17	0.44687	580	95.975
-16	0.44687	580	95.975
-15	0.44687	580	95.975
-14	0.44687	580	95.975
-13	0.44687	580	95.975
-12	0.44687	580	95.975
-11	0.44687	580	95.975
-10	0.44687	580	95.975
-9	0.44687	580	95.975
-8	0.44687	580	95.975
-7	0.44687	580	95.975
-6	0.44687	580	95.975
-5	0.44687	580	95.975
-4	0.44687	580	95.975
-3	0.44687	580	95.975
-2	0.44687	580	95.975
-1.001	0.44687	580	95.975
